seed,violations,score
0,50,2168
1,45,2138
2,39,2136
3,42,2062
4,39,2035
5,36,2099
6,51,2214
7,36,2399
8,43,2119
9,47,2494
10,36,2300
11,43,2061
12,38,2391
13,44,2183
14,38,2358
15,44,2181
16,42,2276
17,48,2010
18,39,1923
19,31,2298
20,55,2368
21,39,2421
22,30,1959
23,48,2074
24,40,2181
25,39,2283
26,35,2109
27,39,2306
28,34,2355
29,41,2278
30,37,1987
31,36,2358
32,36,2122
33,36,2244
34,41,2241
35,43,2367
36,40,2430
37,39,1956
38,34,2416
39,50,2189
40,36,2057
41,45,2499
42,37,2098
43,52,2132
44,47,2215
45,25,2385
46,44,2239
47,49,2272
48,42,2299
49,43,2219
50,40,2490
51,41,2128
52,32,2416
53,33,2386
54,41,2155
55,38,2406
56,29,2375
57,31,2417
58,38,2127
59,31,2057
60,38,2169
61,33,2229
62,38,2359
63,38,2289
64,36,1982
65,42,1932
66,42,2090
67,42,2416
68,48,2285
69,45,1923
70,36,2159
71,38,2054
72,38,2127
73,38,2091
74,48,2368
75,46,2238
76,44,2217
77,39,2246
78,47,1968
79,44,2040
80,40,2349
81,36,2161
82,36,2377
83,42,2411
84,41,2376
85,41,2135
86,32,2324
87,37,2102
88,44,2193
89,40,2279
90,45,2054
91,49,2070
92,43,2511
93,46,2300
94,51,2314
95,40,2323
96,41,2127
97,35,2244
98,43,1934
99,46,2189
100,36,2126
101,40,2237
102,34,2363
103,39,2317
104,37,2508
105,42,2131
106,39,1988
107,33,2106
108,41,2062
109,48,2257
110,36,2210
111,38,2094
112,34,2360
113,38,2361
114,49,2208
115,51,2098
116,39,2097
117,52,2181
118,37,2162
119,47,2166
120,47,2239
121,34,2016
122,46,2138
123,39,2119
124,47,2208
125,38,2018
126,40,2290
127,33,1965
128,49,2238
129,39,2237
130,40,2173
131,43,2160
132,32,2170
133,44,2187
134,44,2097
135,41,2266
136,39,2228
137,35,2139
138,40,2265
139,34,2097
140,35,2209
141,38,2037
142,44,2211
143,25,2177
144,38,2169
145,40,2296
146,45,1948
147,40,2212
148,49,2145
149,40,2157
150,37,2074
151,47,2044
152,37,2235
153,41,1778
154,39,2300
155,35,2350
156,35,2207
157,49,2430
158,39,2059
159,35,2255
160,43,2194
161,32,2341
162,38,2274
163,42,2110
164,46,1977
165,38,2130
166,35,2167
167,42,2097
168,40,2184
169,38,2413
170,53,2272
171,40,2160
172,40,2238
173,38,2059
174,47,2253
175,46,2339
176,35,2094
177,35,2066
178,46,2338
179,29,2395
180,38,2079
181,42,2097
182,41,2000
183,35,2302
184,41,2259
185,43,2048
186,47,2315
187,41,2434
188,42,2419
189,35,1923
190,45,2170
191,47,2139
192,46,2199
193,36,1975
194,36,2277
195,43,2154
196,50,2310
197,42,2069
198,46,2387
199,42,2238
200,38,2095
201,32,2370
202,50,2117
203,39,2374
204,47,2388
205,55,2129
206,41,2168
207,37,2221
208,41,1818
209,48,2446
210,36,2248
211,49,2177
212,40,1835
213,45,2302
214,39,2204
215,41,2389
216,45,2225
217,36,1994
218,45,1893
219,42,2183
220,40,2001
221,51,2264
222,55,1962
223,42,2045
224,36,2121
225,43,2243
226,43,2079
227,37,2346
228,44,2365
229,41,2075
230,38,1997
231,37,2268
232,43,2391
233,42,2195
234,42,2438
235,38,2147
236,39,2104
237,40,2178
238,43,2316
239,45,2279
240,44,1968
241,37,2373
242,44,2115
243,41,2374
244,37,2148
245,43,2255
246,42,2109
247,36,2250
248,48,2149
249,42,2268
250,38,2344
251,40,2350
252,49,2437
253,49,2378
254,45,2202
255,46,2146
256,34,2145
257,47,2251
258,35,2044
259,40,2243
260,36,2482
261,37,2092
262,52,2281
263,45,2154
264,39,1872
265,37,1969
266,34,2098
267,41,2389
268,41,2294
269,44,2373
270,46,1934
271,47,2312
272,41,2395
273,46,2170
274,35,2259
275,46,2083
276,41,2118
277,35,2275
278,39,2309
279,32,2340
280,41,2498
281,33,2045
282,46,2122
283,37,2147
284,45,2264
285,38,2196
286,44,2298
287,39,2127
288,46,2163
289,37,2355
290,40,2206
291,32,2399
292,49,2188
