seed,violations,score
0,231,9082
1,216,8843
2,222,9199
3,198,9347
4,225,9445
5,213,9596
6,215,9660
7,223,9864
8,202,10204
9,211,9903
10,230,10004
11,215,10333
12,214,10406
13,220,10627
14,212,10188
15,219,9847
16,220,10559
17,224,10485
18,216,10460
19,193,10004
20,225,10468
21,216,10719
22,199,10295
23,226,10983
24,204,10958
25,222,10690
26,242,10199
27,233,10857
28,234,9786
29,215,10853
30,230,9917
31,219,10875
32,229,10155
33,200,10562
34,212,10566
35,218,10891
36,216,10126
37,225,10432
38,189,11008
39,208,10051
40,223,10813
41,221,10857
42,234,10295
43,209,9581
44,222,10655
45,216,10436
46,241,10971
47,226,10460
48,214,10476
49,204,10220
50,209,10560
51,214,10675
52,219,10671
53,244,10951
54,206,11023
55,208,11047
56,231,10462
57,227,10851
58,235,10797
59,235,10492
60,242,10882
61,217,10182
62,233,11096
63,236,10621
64,220,10821
65,213,10209
66,212,10237
67,232,11080
68,228,10598
69,225,10057
70,220,10456
71,231,10884
72,218,10401
73,241,10196
74,212,10297
75,237,10519
76,218,10709
77,224,10225
78,233,10670
79,231,10759
80,211,9957
81,211,10248
82,216,10819
83,232,10556
84,210,10573
85,222,10953
86,217,10208
87,216,10525
88,217,10440
89,234,10611
90,212,10327
91,212,10856
92,229,10748
93,211,10536
94,228,10391
95,204,10620
96,220,10131
97,222,10288
98,238,11275
99,212,10767
100,215,10416
101,208,9969
102,213,10682
103,218,10262
104,211,10262
105,207,10822
106,240,10493
107,217,10300
108,205,9455
109,233,10932
110,213,10501
111,230,10274
112,221,10752
113,217,10694
114,229,10710
115,210,10427
116,237,10101
117,229,10403
118,224,11020
119,211,10569
120,221,10463
121,227,10486
122,214,10199
123,224,10053
124,236,10960
125,246,11280
126,209,10108
127,247,10374
128,230,10672
129,211,10109
130,210,10816
131,234,10961
132,226,10332
133,231,10684
134,212,10680
135,223,10060
136,229,10641
137,233,10327
138,216,10238
139,237,10658
140,234,10378
141,240,10910
142,198,10510
143,206,10539
144,231,10588
145,232,10496
146,212,10146
147,232,10190
148,220,10662
149,206,10685
150,222,11130
151,244,9877
152,234,10036
153,239,10397
154,219,10236
155,234,11276
156,223,10378
157,249,10272
158,208,10494
159,234,10631
160,229,10442
161,233,11402
162,232,10768
163,233,10527
164,211,10580
165,210,11288
166,205,10228
167,215,10601
168,240,10956
169,218,10753
170,218,10379
171,231,10622
172,235,11313
173,208,10312
174,199,10950
175,217,10771
176,235,10906
177,233,10109
178,211,10200
179,230,9903
180,232,10667
181,205,11039
182,235,10341
183,225,10262
184,237,10880
185,197,10684
186,225,10729
187,213,10249
188,217,10276
189,224,10884
190,211,10491
191,224,10915
192,218,10463
193,197,10486
194,216,10710
195,218,11003
196,215,10075
197,227,10145
198,221,10522
199,225,10629
200,225,10611
201,231,10077
202,226,10858
203,235,10512
204,224,10994
205,220,10838
206,204,10568
207,215,10748
208,220,10588
209,223,10503
210,200,10396
211,231,10701
212,215,10813
213,217,10480
214,202,10314
215,208,10140
216,201,10427
217,235,10382
218,222,10331
219,231,10939
220,236,10652
221,214,11079
222,214,10856
223,210,10513
224,226,10515
225,263,10379
226,225,10124
227,217,10102
228,213,10223
229,210,9989
230,213,10107
231,216,10457
232,230,10366
233,216,9708
234,257,10606
235,235,11096
236,216,10957
237,247,10220
238,232,10375
239,213,10565
240,230,10191
241,218,10847
242,214,10584
243,200,10564
244,218,10594
245,232,10685
246,243,10748
247,239,9925
248,233,10303
249,224,10038
250,216,11002
251,254,10986
252,235,10371
253,220,10874
254,226,10305
255,216,10235
256,206,10280
257,198,10688
258,224,10506
259,235,11031
260,233,10508
261,217,10792
262,245,10562
263,215,10568
264,210,10815
265,228,10667
266,204,10842
267,234,11227
268,199,10295
269,208,10099
270,212,11046
271,220,10373
272,223,10625
273,231,10680
274,216,10158
275,218,10331
276,228,10841
277,217,10525
278,243,10686
279,244,11125
280,225,10107
281,239,10786
282,210,10683
283,215,10395
284,211,10715
285,219,10553
286,201,10280
287,207,10870
288,211,11111
289,210,10717
290,213,10397
291,230,11178
292,213,10907
293,213,10796
294,225,10112
295,209,10542
296,228,11029
297,216,10235
298,226,10034
299,241,10163
300,211,11022
301,218,11282
302,227,10886
303,243,10525
304,204,10024
305,223,10031
306,221,10220
307,238,10290
308,233,10203
309,213,10458
310,212,10595
311,249,10192
312,221,11074
313,227,10831
314,213,10713
315,214,9990
316,215,9932
317,221,10230
318,246,10578
319,238,10662
320,212,10760
321,236,11046
322,217,9584
