seed,violations,score
0,72,1832
1,85,2264
2,80,2086
3,78,2299
4,59,2230
5,72,2303
6,79,2298
7,76,2564
8,76,2114
9,82,2305
10,72,2184
11,64,2358
12,82,2152
13,71,2210
14,86,2361
15,68,2445
16,85,2545
17,80,2404
18,82,2108
19,82,2559
20,93,2460
21,82,2317
22,83,2345
23,81,2383
24,75,2382
25,79,2178
26,69,2221
27,84,2022
28,77,2473
29,78,2522
30,79,2314
31,73,2381
32,91,2341
33,78,2368
34,79,2547
35,84,2433
36,92,2140
37,83,2605
38,76,2562
39,80,2237
40,91,2525
41,93,2346
42,79,2157
43,77,2437
44,69,2454
45,86,2383
46,82,2640
47,88,2303
48,90,2706
49,69,2372
50,71,2413
51,87,2208
52,80,2345
53,75,2387
54,92,2537
55,72,2409
56,87,2209
57,73,2274
58,76,2118
59,78,2289
60,95,2163
61,72,2439
62,79,2452
63,72,2367
64,76,2214
65,88,2594
66,75,2168
67,81,2361
68,70,2331
69,86,2425
70,80,2512
71,77,2406
72,79,2401
73,78,2346
74,86,2362
75,76,2185
76,88,2443
77,78,2443
78,86,2287
79,78,2550
80,69,2192
81,75,2237
82,84,2572
83,74,2449
84,71,2388
85,75,2317
86,79,2209
87,79,2566
88,86,2518
89,75,2302
90,74,2339
91,71,2266
92,67,2199
93,72,2492
94,87,2394
95,78,2304
96,72,2402
97,78,2155
98,71,2444
99,88,2030
100,78,2231
101,82,2626
102,80,2166
103,88,2395
104,78,2422
105,82,2296
106,78,2405
107,68,2220
108,77,2502
109,71,2450
110,89,2412
111,85,2496
112,81,2521
113,86,2307
114,77,2220
115,84,2402
116,88,2326
117,84,2424
118,81,2263
119,75,2446
120,73,2332
121,77,2414
122,83,2215
123,83,2438
124,74,2432
125,69,2508
126,83,2241
127,84,2386
128,76,2263
129,87,2327
130,85,2338
131,68,2485
132,81,2464
133,84,2244
134,72,2192
135,79,2230
136,64,2410
137,69,2187
138,92,2278
139,78,2312
140,87,2476
141,84,2527
142,63,2518
143,88,2262
144,82,2499
145,70,2429
146,82,2421
147,82,2490
148,73,2531
149,70,2276
150,78,2490
151,78,2250
152,86,2253
153,82,2173
154,98,2418
155,78,2381
156,87,2323
157,79,2493
158,79,2553
159,92,2532
160,79,2542
161,86,2339
162,81,2346
163,85,2239
164,93,2287
165,80,2386
166,78,2466
167,67,2435
168,86,1929
169,77,2349
170,81,2360
171,69,2264
172,90,2222
173,86,2425
174,77,2398
175,81,2453
176,80,1934
177,76,2259
178,82,2430
179,76,2178
180,88,2408
181,82,2377
182,82,2350
183,77,2409
184,80,2651
185,82,2380
186,90,2545
187,66,2352
188,73,2335
189,81,2330
190,94,2248
191,66,2443
192,84,2150
193,86,2511
194,74,2557
195,74,2472
196,78,2463
197,77,2526
198,72,2312
199,84,2213
200,73,2500
201,89,2512
202,74,2421
203,85,2402
204,77,2460
205,90,2525
206,85,2189
207,88,2354
208,81,2269
209,87,2385
210,82,2244
211,91,2501
212,67,2306
213,83,2552
214,81,2472
215,82,2570
216,73,2412
217,86,2421
218,80,2487
219,81,2496
220,75,2323
221,73,2297
222,74,2550
223,75,2168
224,82,2518
225,80,2596
226,84,2416
227,87,2421
228,78,2406
229,68,2253
230,94,2363
231,85,2482
232,87,2459
233,88,2337
234,85,2497
235,90,2337
236,75,2437
237,82,2396
238,83,2444
239,73,2274
240,78,2529
241,79,2832
242,74,2180
243,90,2509
244,73,1995
245,87,2391
246,81,2479
247,79,2218
248,83,2337
249,87,2265
250,88,2207
251,81,2473
252,68,2383
253,94,2385
254,83,2452
255,73,2366
256,85,2224
257,79,2598
258,78,2432
259,78,2631
260,75,2585
261,84,2417
262,77,2357
263,75,2532
264,82,2484
265,77,2586
266,73,2304
267,78,2383
268,92,2348
269,72,2470
270,76,2080
271,81,2439
272,76,2523
273,85,2285
274,83,2475
275,85,2257
276,81,2427
277,79,2331
278,81,2422
279,83,2543
280,79,2314
281,84,2534
282,88,2410
283,72,2608
284,86,2272
285,73,2580
286,76,2325
287,92,2343
288,79,2147
289,74,2525
290,80,2422
291,79,2464
292,84,2482
293,85,2367
294,80,2652
295,74,2465
296,88,2429
297,84,2273
298,80,2233
299,84,2338
300,75,2286
301,82,2443
302,73,2324
303,80,2460
304,76,2340
305,75,2320
306,96,2513
307,70,2462
308,80,2546
309,83,2506
310,71,2345
311,70,2244
312,93,2537
313,72,2497
314,71,2558
315,78,2542
316,68,2233
317,72,2498
318,78,2405
319,72,2495
320,78,2460
321,74,2326
322,73,2323
323,89,2216
324,81,2653
325,96,2321
326,82,2058
327,87,2494
328,90,2476
329,74,2378
330,74,2473
331,74,2172
332,73,2387
333,87,2383
334,78,2352
335,67,2348
336,80,2310
337,83,2259
338,75,2354
339,79,2438
340,92,2531
341,72,2383
342,83,2558
343,80,2513
344,83,2313
345,84,2186
346,77,2543
347,79,2392
348,77,2504
349,94,2400
350,85,2345
351,93,2492
352,88,2474
353,78,2365
354,68,2554
355,71,2358
356,79,2292
357,61,2196
358,77,2403
359,82,2524
360,86,2620
361,78,2493
362,77,2268
363,76,2693
364,77,2317
365,83,2328
366,64,2475
367,72,2409
368,84,2477
369,80,2178
370,75,2337
371,76,2353
372,81,2561
373,76,2385
374,69,2448
375,76,2276
376,88,2334
377,83,2458
378,90,2438
379,84,2160
380,96,2454
381,75,2122
382,78,2421
383,90,2318
384,69,2212
385,87,2451
386,84,2528
387,72,2470
388,76,2081
389,86,2265
390,81,2339
391,67,2385
392,80,2402
393,74,2332
394,79,2454
395,97,2298
396,83,2186
397,76,2220
398,84,2318
399,82,2211
400,86,2610
401,76,2307
402,88,2353
403,77,2246
404,79,2378
405,87,2209
406,92,2415
407,78,2361
408,90,2357
409,77,2308
410,74,2537
411,78,2428
412,79,2472
413,79,2425
414,76,2322
415,70,2319
416,85,2570
417,73,2530
418,89,2587
419,73,2497
420,90,2607
421,87,2144
422,71,2397
423,80,2459
424,72,2540
425,85,2214
426,74,2327
427,74,2408
428,73,2532
429,81,2566
430,69,2435
431,91,2376
432,79,2388
433,70,2319
434,76,2192
435,72,2082
