seed,violations,score
0,199,7288
1,192,7184
2,197,7600
3,195,8252
4,195,8187
5,201,8427
6,185,8376
7,208,8846
8,198,8543
9,203,8313
10,192,8419
11,180,8546
12,197,8863
13,223,8490
14,198,8684
15,214,8806
16,220,8936
17,210,8171
18,184,9108
19,207,8949
20,216,7720
21,195,8895
22,216,9306
23,195,8710
24,200,8960
25,204,8876
26,246,8439
27,215,8933
28,193,8741
29,197,8885
30,199,8329
31,183,8514
32,187,8837
33,205,8419
34,202,9041
35,193,9039
36,204,8304
37,212,8471
38,203,8647
39,221,8784
40,177,8669
41,198,8936
42,189,8796
43,208,8730
44,189,8783
45,194,8376
46,190,8306
47,186,8838
48,204,8779
49,190,9322
50,177,9129
51,217,8467
52,192,9043
53,216,8988
54,212,8448
55,185,8223
56,202,9051
57,193,8773
58,198,8117
59,203,8801
60,210,8760
61,170,8573
62,188,8612
63,201,8882
64,223,9029
65,192,8845
66,223,8434
67,206,8987
68,194,8973
69,201,8777
70,185,8835
71,198,9313
72,197,8560
73,191,8846
74,198,8682
75,189,8432
76,227,9410
77,199,8503
78,197,8770
79,195,9110
80,200,8656
81,192,9154
82,210,9116
83,207,9232
84,190,8234
85,206,8445
86,211,8871
87,162,9099
88,182,8857
89,193,9370
90,185,8083
91,193,8530
92,207,8534
93,202,8598
94,182,8801
95,211,8605
96,200,8304
97,193,8741
98,228,8775
99,177,9380
100,191,8533
101,205,9223
102,205,9062
103,216,8434
104,191,8598
105,187,9084
106,197,9274
107,191,8800
108,187,8614
109,193,8851
110,190,8917
111,189,8798
112,203,8591
113,196,8642
114,203,8943
115,198,8880
116,180,8407
117,199,8233
118,201,8495
119,187,8989
120,206,9157
121,187,8453
122,202,8691
123,186,8943
124,197,9331
125,202,9126
126,203,8630
127,189,8886
128,213,8865
129,216,9253
130,202,8948
131,179,8452
132,194,8431
133,193,8244
134,190,8761
135,208,8563
136,187,8911
137,210,9107
138,189,8677
139,197,8331
140,194,8308
141,203,8996
142,202,8993
143,199,8979
144,203,8697
145,201,9051
146,212,8764
147,195,8852
148,174,8896
149,197,9021
150,200,8502
151,193,9391
152,206,8460
153,184,8937
154,195,8804
155,195,8269
156,182,8848
157,205,9271
158,203,8740
159,197,8490
160,186,8989
161,199,8978
162,207,8805
163,182,8620
164,208,8875
165,203,8682
166,181,8001
167,200,8672
168,207,9045
169,215,9030
170,197,8925
171,181,8403
172,201,8942
173,203,9146
174,199,8807
175,189,8366
176,201,9048
177,202,8788
178,179,8753
179,191,9374
180,203,9114
181,192,8469
182,199,8583
183,197,8991
184,207,8216
185,185,8654
186,199,9188
187,189,8021
188,183,8604
189,209,8678
190,193,8604
191,205,8573
192,186,8705
193,180,8507
194,197,9051
195,197,8401
196,210,8828
197,205,8503
198,213,9193
199,187,8714
200,207,8450
201,197,8576
202,204,8453
203,211,8774
204,204,8963
205,193,8596
206,195,9071
207,209,9123
208,190,9003
209,214,9342
210,202,9194
211,191,8818
212,185,8867
213,195,9482
214,193,9251
215,194,8611
216,196,8752
217,198,8606
218,197,8847
219,198,8792
220,193,9199
221,168,8815
222,194,8984
223,196,8504
224,189,8423
225,192,8023
226,210,8893
227,207,8888
228,203,8479
229,180,8854
230,200,8575
231,192,8637
232,207,9051
233,186,8530
234,197,8993
235,196,8165
236,210,8954
237,220,9199
238,206,8728
239,205,9041
240,193,9322
241,185,8728
242,209,8118
243,209,8404
244,198,8866
245,192,8873
246,184,9094
247,213,8915
248,200,8368
249,178,8492
250,200,8522
251,198,8697
252,180,8730
253,190,9042
254,185,8931
255,200,8751
256,208,8850
257,201,9418
258,219,8705
259,188,9030
