seed,violations,score
0,141,4758
1,137,5955
2,140,5839
3,145,5783
4,147,5706
5,127,5606
6,146,5921
7,142,6611
8,137,6062
9,130,6024
10,126,6178
11,145,5871
12,145,6559
13,144,6503
14,144,6421
15,137,6270
16,140,6355
17,147,6251
18,158,6661
19,141,6189
20,134,6777
21,140,6727
22,152,5904
23,140,6255
24,144,6171
25,127,6777
26,141,6494
27,134,6174
28,132,6064
29,137,6201
30,137,6203
31,134,6571
32,121,6812
33,136,6051
34,159,6673
35,146,6569
36,150,6164
37,148,5874
38,143,6847
39,129,6496
40,140,5937
41,136,6563
42,152,5999
43,134,5904
44,139,6283
45,142,6109
46,145,6394
47,149,6426
48,157,6219
49,157,6698
50,138,6308
51,139,6447
52,137,6713
53,147,5775
54,161,6480
55,133,6150
56,131,5858
57,140,6650
58,142,6372
59,130,6056
60,145,6216
61,125,6007
62,146,6167
63,133,6040
64,129,6066
65,137,6455
66,128,6401
67,138,6575
68,135,6600
69,135,6528
70,136,6451
71,144,6438
72,154,6250
73,153,6575
74,150,6083
75,139,5713
76,143,6108
77,149,6162
78,151,6478
79,138,6507
80,139,6546
81,155,6915
82,144,5558
83,144,6102
84,152,5960
85,122,6297
86,152,5838
87,146,5784
88,130,7054
89,135,6111
90,153,6635
91,136,6665
92,141,6124
93,144,6361
94,137,6290
95,151,6303
96,149,6303
97,150,6113
98,145,6495
99,145,5848
100,121,6354
101,136,6019
102,149,6191
103,120,6227
104,144,5641
105,144,6994
106,142,7247
107,147,6168
108,135,6510
109,133,6302
110,145,5708
111,157,5897
112,140,7006
113,142,6519
114,140,6424
115,138,6107
116,142,6113
117,132,6363
118,140,6176
119,156,6490
120,140,6844
121,138,6656
122,138,6771
123,128,6133
124,155,6302
125,136,6454
126,155,6105
127,152,5388
128,155,6065
129,147,6379
130,134,6064
131,136,6666
132,117,6114
133,134,6479
134,115,6449
135,154,6620
136,145,6362
137,162,6539
138,135,7325
139,149,6950
140,146,6895
141,147,6471
142,144,6287
143,158,6318
144,138,6560
145,140,6328
146,131,6669
147,131,6387
148,131,6590
149,147,7003
150,144,5981
151,133,6600
152,148,6195
153,122,6472
154,136,6311
155,118,6012
156,131,6142
157,144,5840
158,124,5744
159,143,6471
160,128,6533
161,123,6168
162,153,6433
163,148,6979
164,140,6222
165,130,7040
166,134,6276
167,134,5630
168,142,6151
169,161,7200
170,131,6705
171,145,6784
172,138,6352
173,140,6740
174,140,5929
175,151,6486
176,131,6207
177,153,6555
178,137,6764
179,139,5917
180,141,6489
181,162,6601
182,142,6437
183,131,6398
184,130,6123
185,129,5996
186,137,6685
187,125,6443
188,146,6595
189,143,6447
190,145,6480
191,153,6038
192,142,6344
193,135,6039
194,147,6078
195,142,6621
196,156,6506
197,143,6246
198,134,6662
199,140,6296
200,126,6703
201,140,6320
202,126,6279
203,148,6798
204,144,5584
205,166,7152
206,148,6350
207,136,6362
208,155,6221
209,127,5899
210,156,6082
211,135,6103
212,137,6551
213,133,5651
214,144,6684
215,145,6875
216,133,6299
217,127,6802
218,140,6765
219,121,5836
220,141,6278
221,119,5987
222,144,6996
223,149,6474
224,144,6463
225,138,6264
226,145,6742
227,131,6122
228,138,6352
229,140,7027
230,163,6105
231,149,6524
232,137,6143
233,127,5893
234,119,6086
235,137,5883
236,133,6851
237,143,5849
238,134,6184
239,160,6720
240,139,6258
241,130,6565
242,164,6470
243,138,5780
244,150,6502
245,121,6436
246,131,6831
247,155,6433
248,141,5752
249,140,6323
250,141,6686
251,152,6879
252,125,6313
253,139,6077
254,135,6308
255,150,6526
256,135,6202
257,148,6535
258,154,6932
259,140,6092
260,134,6316
261,130,5897
262,136,6130
263,145,5925
264,111,6037
265,131,6526
266,167,6836
267,133,6329
268,141,6410
269,155,6601
270,134,5743
271,146,6094
272,146,6320
273,155,6340
274,137,6353
275,139,6620
276,143,6044
277,161,6252
278,128,6134
279,134,6308
280,131,6153
281,142,6292
282,143,6573
283,141,6723
284,132,6217
285,148,5883
286,134,6455
287,135,6277
288,131,6162
289,128,6522
290,155,6309
291,135,6145
292,141,6158
293,128,7100
294,143,6248
295,158,6534
296,133,6064
297,152,5750
298,123,7016
299,128,6557
300,139,6678
301,142,6291
302,149,6700
303,143,6158
304,139,6625
305,128,6125
306,151,6508
307,144,6101
308,154,6170
309,143,6648
310,137,6141
311,141,6491
312,130,6620
