seed,violations,score
0,203,6514
1,244,6621
2,218,6963
3,227,6819
4,209,7115
5,227,7246
6,237,6880
7,222,7432
8,228,7829
9,236,6962
10,225,7423
11,256,7767
12,222,7701
13,242,8127
14,209,7277
15,218,7382
16,196,7857
17,236,8268
18,254,7565
19,216,7173
20,225,7751
21,209,6985
22,210,7903
23,195,7707
24,224,7409
25,234,8524
26,210,7751
27,218,7411
28,210,8290
29,258,8267
30,212,8241
31,197,7351
32,214,8001
33,195,7533
34,199,8515
35,213,7650
36,229,6643
37,223,8605
38,202,7796
39,221,8065
40,212,7657
41,234,8387
42,225,8107
43,213,8333
44,220,7318
45,234,7742
46,227,7078
47,232,7601
48,238,7172
49,225,7340
50,211,7410
51,222,7939
52,219,7781
53,226,8830
54,216,7764
55,211,7774
56,224,7946
57,223,7612
58,234,7585
59,217,7891
60,226,7949
61,220,7344
62,239,7954
63,219,8106
64,205,8128
65,234,7993
66,232,7759
67,220,8028
68,208,7866
69,221,7965
70,224,7311
71,209,7840
72,235,7689
73,219,6957
74,224,8175
75,229,7395
76,222,8490
77,233,7417
78,215,8033
79,221,8234
80,229,7448
81,219,7923
82,214,7570
83,229,7996
84,234,8491
85,222,7943
86,205,8019
87,229,8099
88,236,8297
89,225,7705
90,224,8043
91,225,7888
92,229,7684
93,233,7640
94,231,7534
95,213,7592
96,215,7734
97,229,7843
98,218,7337
99,220,7360
100,225,8026
101,226,7834
102,224,8388
103,213,7593
104,204,8672
105,214,7690
106,212,8221
107,210,8164
108,213,8274
109,219,7827
110,238,7556
111,232,8341
112,210,7895
113,232,8472
114,227,8456
115,216,7666
116,222,7698
117,222,7710
118,216,7449
119,227,7806
120,232,7553
121,211,7454
122,212,7150
123,226,7925
124,222,7783
125,217,7771
126,216,7482
127,222,7262
128,222,7520
129,203,8255
130,210,7598
131,215,7913
132,234,8258
133,238,8143
134,208,7602
135,225,7709
136,236,7377
137,223,7774
138,227,7194
139,215,8382
140,223,8445
141,224,7075
142,210,7675
143,226,7995
144,217,7494
145,225,8434
146,211,8072
147,210,7330
148,218,7559
149,213,7052
150,218,7363
151,206,7785
152,226,7878
153,211,8187
154,209,7430
155,219,7847
156,225,7876
157,213,7462
158,221,7848
159,212,7165
160,226,7957
161,211,8113
162,224,8528
163,222,8547
164,229,7658
165,222,8160
166,231,8286
167,223,7927
168,216,8151
169,219,7822
170,214,7131
171,204,7805
172,211,7518
173,232,8062
174,236,8209
175,225,7841
176,229,6900
177,239,7675
178,238,7935
179,223,7868
180,220,7599
181,214,7395
182,217,8137
183,213,8000
184,216,7671
185,202,7636
186,211,7656
187,221,6774
188,213,6932
189,242,8005
190,225,7763
191,208,7959
192,223,8417
193,226,7408
194,227,8511
195,216,8113
196,224,8116
197,230,7699
198,223,7729
199,233,8247
200,209,7663
201,220,8020
202,200,7487
203,217,7633
204,237,7917
205,212,7307
206,216,8088
207,216,7131
208,216,8083
209,206,7871
210,234,7495
211,228,7844
212,202,7655
213,220,7397
214,204,7726
215,236,8104
216,225,7958
217,232,7864
218,230,8869
219,205,7591
220,224,7105
221,223,8338
222,220,7623
223,228,7591
224,236,8161
225,207,8020
226,222,7781
227,236,7668
228,211,7887
229,217,7129
230,208,8405
231,240,7432
232,215,7302
233,227,7611
234,212,7577
235,205,7194
236,208,8111
237,210,8134
238,224,7662
239,216,8198
240,201,8078
241,218,7526
242,215,8072
243,214,7611
244,236,7629
245,221,7809
246,221,7137
247,242,7343
248,216,8041
249,224,8140
250,222,7467
251,209,7909
252,216,7407
253,219,6802
254,206,7646
255,220,7642
256,197,7390
257,211,7569
258,237,8109
259,204,8037
260,225,7583
261,226,7098
262,241,8039
263,217,7481
264,217,8008
265,235,7647
266,221,7625
267,200,8408
268,216,8448
269,213,7950
270,208,7424
271,232,7678
272,226,7675
273,223,7424
274,228,7824
275,207,7733
276,237,7891
277,240,7663
278,220,7779
279,231,6806
280,230,7787
281,220,7796
282,217,7746
283,231,7853
284,208,8098
285,240,7611
286,213,7764
287,200,7852
288,214,8157
289,240,8006
290,216,7351
291,228,6737
292,233,8543
293,225,7424
294,228,7465
295,207,7962
296,221,8072
297,201,7678
298,228,7429
299,233,7372
300,223,8077
301,215,8267
302,213,7595
303,222,8010
304,220,7698
305,233,7477
306,231,7690
307,218,8073
308,235,8420
309,226,7868
310,216,7619
311,217,8292
312,223,7450
313,226,8070
314,219,7805
315,220,7514
316,225,7545
317,232,6901
318,215,7908
319,227,7522
320,201,7692
321,235,7715
322,212,8930
323,217,7519
324,205,8166
325,242,7958
326,216,7482
327,217,8261
328,208,7308
329,216,8134
330,231,7238
331,223,7813
332,226,7755
333,206,7784
334,224,8154
335,232,7229
336,218,7945
337,204,8472
338,237,7625
339,221,7532
340,231,7043
341,228,7592
342,195,8488
343,230,8415
344,220,7279
345,221,7757
346,199,8460
347,216,7805
348,217,8528
349,208,8319
350,210,7338
351,239,7958
352,213,7705
353,214,7755
354,230,7937
355,204,8094
356,220,8079
357,235,7781
358,234,7604
359,222,8142
360,231,7839
361,226,7970
362,241,8082
363,202,8066
364,234,7542
365,230,7883
366,211,7073
367,237,7931
368,217,7605
369,205,8169
370,240,7652
371,225,7622
372,231,7383
373,232,7307
374,209,7324
375,212,7575
376,248,8739
377,220,8239
378,200,8428
379,213,8763
380,215,7825
381,227,7261
382,219,8110
383,232,7673
384,223,7800
385,233,8146
386,212,7758
387,210,7657
388,237,7804
389,237,8461
390,211,8154
391,237,8045
392,201,8063
393,230,8878
394,234,8376
395,216,8269
396,223,7991
397,221,8452
398,222,7759
399,221,7240
400,243,7981
401,226,7897
402,236,7861
403,215,7983
404,202,8203
405,230,6807
406,210,7111
407,207,7489
408,224,6805
409,204,7277
410,233,7722
411,209,8039
412,201,7924
413,224,8044
414,224,7975
415,240,8231
416,210,7942
417,236,8807
418,235,7257
419,222,7838
420,226,8260
421,214,7964
422,217,8414
423,224,8172
424,226,8577
425,200,8369
426,215,8875
427,202,8070
428,213,6983
429,217,8056
430,219,7707
431,212,7438
432,224,7934
433,210,7627
434,226,8624
435,224,8257
436,220,8459
437,225,7873
438,234,7791
439,203,7623
440,213,7543
441,204,7920
442,210,7446
443,230,8259
444,233,8297
445,223,7958
446,219,7349
447,222,7855
448,221,8114
449,250,7911
450,218,7503
451,238,7079
452,208,7974
453,186,8007
454,237,7390
455,211,7785
456,209,7549
457,232,7658
458,218,7186
459,210,7696
460,230,8117
461,247,7056
462,205,7222
463,215,8579
464,210,7193
465,224,7615
466,221,8209
467,225,7225
468,237,8156
469,228,7924
470,225,8168
471,217,8532
472,216,6827
473,221,7135
474,232,7939
475,205,8163
476,220,7903
477,237,7729
478,215,7149
479,221,7913
480,205,7343
481,217,8319
482,217,8295
483,221,7753
484,237,7569
485,228,7804
486,214,8198
487,231,7389
488,212,7662
489,228,7483
490,213,7708
491,201,7783
492,215,6929
493,233,7839
494,253,7418
495,212,7971
496,218,7041
497,218,7659
498,238,7487
499,216,7531
500,209,7966
501,229,7947
502,194,8102
503,237,7880
504,217,7604
505,216,7690
506,229,7514
507,235,7669
508,228,7200
509,231,8061
510,197,8870
511,233,8405
512,236,7286
513,237,7218
514,237,7927
515,211,7684
516,232,8184
517,220,8395
518,232,7426
519,217,8513
520,193,8013
521,230,7035
522,220,7533
523,216,7802
524,216,7550
525,228,8070
526,198,7286
527,221,8181
528,216,7999
529,227,8161
530,232,7979
531,227,7690
532,216,7743
533,229,8061
534,217,8004
535,220,7455
536,235,7666
537,205,8337
538,221,7887
539,215,7982
540,205,8336
541,222,8014
542,229,7860
543,229,7625
544,216,8447
545,211,7426
546,224,7194
547,198,7757
548,200,7630
549,215,7245
550,227,7895
551,213,7313
552,215,7574
553,233,7788
554,226,7896
555,199,7749
556,233,7153
557,221,8004
558,211,7169
559,212,8389
560,225,7526
561,228,7848
562,221,7442
563,227,7272
564,205,8038
565,225,7620
566,232,7528
567,240,7909
568,223,8850
569,243,8536
570,220,7849
571,233,8101
572,195,7923
573,229,7495
574,231,7504
575,216,7917
576,220,7541
577,229,7051
578,230,8357
579,252,7998
580,241,7735
581,234,7138
582,207,7849
583,228,7546
584,230,7383
585,242,8018
586,220,7699
587,227,7311
588,214,7336
589,220,8099
590,223,7964
591,217,7069
592,221,7332
593,234,7649
594,202,7632
595,219,7845
596,225,7195
597,213,7977
598,228,7907
599,214,7651
600,207,7434
601,197,7551
602,231,7970
603,202,8217
604,223,7966
605,227,8422
606,218,7926
607,207,7296
608,210,7069
609,214,7362
610,225,7748
611,231,7972
612,228,8051
613,225,8355
614,202,7704
615,210,8045
616,228,7706
617,217,7782
618,233,7614
619,236,7536
620,222,7832
621,244,7730
622,230,7899
623,227,7423
624,202,7518
625,231,7703
626,217,7286
627,236,7628
628,217,8651
629,216,7424
630,216,7540
631,238,6586
632,209,8166
633,214,8398
634,224,7759
635,240,7463
636,222,7634
637,220,7803
638,227,7334
639,216,7954
640,211,6496
641,227,7893
642,232,7479
643,226,7436
644,226,7558
645,217,7983
646,234,7467
647,236,7733
648,210,7138
649,226,7285
650,208,7851
651,217,6853
652,233,7705
653,221,6790
654,228,7830
655,214,7425
656,252,7251
657,233,7404
658,205,7919
659,208,7338
660,219,7803
661,225,8151
662,212,7685
663,201,7812
664,225,7971
665,212,7898
666,239,7825
667,229,7732
668,227,7881
669,217,8219
670,222,7055
671,214,6899
672,231,7561
673,209,8700
674,222,7383
675,217,7840
676,201,8813
677,223,7939
678,236,7685
679,212,7778
680,232,7630
681,203,7753
682,226,8392
683,211,7408
684,221,7760
685,208,8290
686,220,7721
687,241,7932
688,217,8364
689,215,7306
690,237,7383
691,226,8243
692,224,7641
693,216,7811
694,222,7938
695,212,7662
696,211,7609
697,222,8511
698,218,8122
699,227,7420
700,220,8148
701,218,7733
702,206,8677
703,229,7437
704,218,7918
705,231,7569
706,193,8174
707,206,7454
708,224,8124
709,221,8029
710,204,7283
711,219,7546
712,231,7505
713,206,7584
714,216,8068
715,219,7768
716,234,7558
717,204,8261
718,208,7354
719,204,8085
720,237,7928
721,230,7780
722,223,7881
723,211,7554
724,217,7859
725,222,7706
726,227,8303
727,225,8078
728,224,7859
729,219,8443
730,216,7337
731,236,8076
732,208,7424
733,221,8315
734,247,7234
735,227,7669
736,233,8088
737,239,9206
738,218,7977
739,230,7144
740,235,8268
741,233,8378
742,216,7784
743,194,7499
744,212,7336
745,222,7476
746,213,7608
