seed,violations,score
0,187,6013
1,189,4470
2,198,5874
3,189,5772
4,181,4952
5,199,5855
6,194,5857
7,190,6149
8,181,6398
9,193,6534
10,204,5684
11,199,6843
12,191,6418
13,224,6252
14,181,6179
15,203,6328
16,185,6803
17,198,6687
18,202,6255
19,181,6467
20,181,6553
21,197,6131
22,181,6600
23,181,5978
24,192,6459
25,198,6522
26,207,5913
27,206,6124
28,190,6517
29,203,6730
30,175,6531
31,208,6297
32,199,6476
33,183,5756
34,190,6899
35,185,6405
36,196,6298
37,191,6373
38,188,6172
39,199,6804
40,176,6335
41,195,6998
42,184,6316
43,199,5732
44,222,5896
45,210,5867
46,208,6572
47,206,5959
48,192,5966
49,193,6468
50,182,6359
51,184,6605
52,193,6972
53,198,6311
54,189,6603
55,192,5726
56,186,6568
57,188,5808
58,206,6463
59,207,6514
60,195,6664
61,194,6727
62,188,6089
63,204,6111
64,192,6923
65,212,6670
66,195,6081
67,183,6003
68,207,6901
69,194,6416
70,192,5727
71,201,6448
72,192,5815
73,201,5952
74,216,6269
75,198,6324
76,219,6649
77,222,6203
78,182,5872
79,205,6301
80,205,6295
81,178,6403
82,194,6238
83,185,6630
84,194,6784
85,197,6596
86,176,6520
87,199,6477
88,213,6579
89,212,5815
90,197,6336
91,195,6216
92,176,5926
93,207,6442
94,199,6070
95,206,7097
96,197,6666
97,169,6182
98,197,6380
99,183,5973
100,195,6795
101,215,6486
102,206,6105
103,189,6617
104,192,6838
105,191,6656
106,206,6433
107,187,6500
108,195,6567
109,187,5938
110,186,7161
111,209,6040
112,193,7148
113,197,6356
114,201,6955
115,188,6240
116,221,6594
117,185,6090
118,187,6638
119,188,6236
120,209,5692
121,189,6396
122,184,5987
123,197,6475
124,207,6526
125,195,6509
126,201,6199
127,199,5921
128,205,6622
129,188,6534
130,200,6674
131,182,6827
132,189,6483
133,208,6750
134,185,6217
135,195,6612
136,189,6102
137,179,7120
138,181,6977
139,202,6203
140,183,6757
141,211,6220
142,187,6724
143,184,5925
144,205,6267
145,202,7196
146,185,6203
147,186,6437
148,197,6065
149,194,6375
150,214,6732
151,202,7123
152,195,6708
153,198,6012
154,195,5973
155,206,6433
156,207,6649
157,191,6634
158,192,6432
159,200,6406
160,213,6596
161,191,6507
162,195,6616
163,187,7023
164,189,7073
165,205,6222
166,184,6334
167,184,6435
168,186,6636
169,228,6414
170,188,6513
171,191,6678
172,198,6540
173,196,7086
174,201,6628
175,199,5773
176,213,6125
177,193,6192
178,219,6833
179,193,6460
180,184,6530
181,205,5953
182,194,6698
183,199,6557
184,184,6836
185,198,6698
186,206,6190
187,169,5875
188,176,5896
189,188,6073
190,184,6724
191,202,6684
192,189,6769
193,197,5982
194,200,6558
195,213,6509
196,193,6308
197,198,5981
198,187,6268
199,187,6583
200,195,6347
201,201,6720
202,191,6301
203,168,6982
204,214,6278
205,217,6394
206,199,6344
207,183,6399
208,216,6861
209,195,5697
210,196,6653
211,230,7146
212,209,6289
213,197,5843
214,200,6476
215,194,6665
216,189,6278
217,198,6229
218,194,6399
219,194,5907
220,217,6276
221,203,7305
222,190,6665
223,211,6194
224,206,6074
225,201,6386
226,202,6364
227,201,6273
228,201,6317
229,178,6256
230,190,7112
231,183,6122
232,218,6515
233,198,6866
234,202,5936
235,216,6342
236,193,7003
237,197,6655
238,204,6232
239,197,6670
240,204,6417
241,196,6412
242,185,6607
243,199,6032
244,200,6098
245,191,6507
246,212,6588
247,194,6689
248,205,6902
249,182,6128
250,210,6258
251,206,7231
252,188,6536
253,199,5950
254,186,6174
255,205,6222
256,179,6646
257,191,6866
258,204,6084
259,202,6360
260,191,6479
261,211,6029
262,216,5982
263,173,6479
264,208,6652
265,180,6393
266,195,6475
267,179,6319
268,203,5995
269,200,6941
270,193,6224
271,185,7054
272,207,6718
273,204,6329
274,213,6446
275,193,6210
276,184,6283
277,208,6315
278,214,6446
279,213,6091
280,206,6066
281,220,6144
282,189,5893
283,200,6602
284,199,6765
285,221,6396
286,185,6122
287,219,5973
288,209,6340
289,185,6684
290,204,6699
291,202,6387
292,186,6000
293,197,6449
294,196,6573
295,204,5854
296,198,6704
297,188,6269
298,197,5909
299,200,6671
300,208,5623
301,198,6644
302,197,6456
303,206,6438
304,201,6332
305,194,5864
306,207,6248
307,189,6310
308,194,6719
309,198,6313
310,196,5991
311,197,6573
312,191,6710
313,197,6628
314,206,6279
315,201,6635
316,206,6004
317,207,6361
318,205,6179
319,195,6608
320,208,6182
321,195,6455
322,188,6568
323,188,7107
324,202,6271
325,205,6078
326,192,6170
327,175,5935
328,193,6539
329,196,6547
330,204,6194
331,208,6412
332,198,6688
333,198,6328
334,191,6620
335,201,6212
336,187,6578
337,183,6893
338,225,6448
339,193,6498
340,211,6435
341,196,6645
342,177,6124
343,204,6965
344,196,6273
345,206,6463
346,197,6426
347,199,6575
348,206,6383
349,215,6365
350,203,6171
351,194,6882
352,207,6646
353,198,6472
354,201,6436
355,184,6092
356,208,6509
357,194,6067
358,195,6867
359,201,6899
360,211,6400
361,214,6821
